Date,Open,High,Low,Close,Volume
2022-07-05T00:00:00+05:30,3056.0,3084.55,3019.15,3050.25,90063
2022-07-06T00:00:00+05:30,3050.0,3180.0,3046.05,3078.05,57854
2022-07-07T00:00:00+05:30,3094.3,3117.65,3090.15,3107.35,155162
2022-07-08T00:00:00+05:30,3110.4,3143.0,3090.9,3124.9,118183
2022-07-11T00:00:00+05:30,3135.0,3189.95,3119.25,3172.7,41558
2022-07-12T00:00:00+05:30,3167.8,3168.0,3072.45,3090.3,101044
2022-07-13T00:00:00+05:30,3075.0,3161.9,3075.0,3140.55,100975
2022-07-14T00:00:00+05:30,3147.0,3200.0,3138.0,3188.65,102359
2022-07-15T00:00:00+05:30,3204.6,3265.0,3193.2,3211.95,261979
2022-07-18T00:00:00+05:30,3210.1,3263.9,3201.7,3250.1,106744
2022-07-19T00:00:00+05:30,3250.1,3325.0,3240.0,3246.7,102882
2022-07-20T00:00:00+05:30,3294.75,3294.75,3183.4,3196.05,77553
2022-07-21T00:00:00+05:30,3216.25,3224.55,3176.3,3214.95,60156
2022-07-22T00:00:00+05:30,3215.0,3240.5,3152.25,3173.95,27851
2022-07-25T00:00:00+05:30,3173.95,3189.7,3090.1,3109.1,39564
2022-07-26T00:00:00+05:30,3108.95,3114.5,3060.15,3076.75,52461
2022-07-27T00:00:00+05:30,3075.0,3161.0,3047.4,3135.75,61650
2022-07-28T00:00:00+05:30,3152.25,3235.75,3126.05,3227.7,56144
2022-07-29T00:00:00+05:30,3233.0,3244.7,3185.05,3225.15,54174
2022-08-01T00:00:00+05:30,3240.0,3251.1,3197.35,3214.35,118046
2022-08-02T00:00:00+05:30,3205.0,3222.35,3170.1,3191.4,53170
2022-08-03T00:00:00+05:30,3180.0,3192.8,3049.1,3105.9,333593
2022-08-04T00:00:00+05:30,3121.0,3181.0,3070.95,3151.7,141315
2022-08-05T00:00:00+05:30,3168.3,3225.0,3095.0,3112.8,662081
2022-08-08T00:00:00+05:30,3049.95,3049.95,2936.15,2984.45,643453
2022-08-10T00:00:00+05:30,3000.0,3000.0,2945.25,2958.6,243287
2022-08-11T00:00:00+05:30,2963.35,3060.15,2943.75,2974.9,200164
2022-08-12T00:00:00+05:30,2965.0,2980.0,2930.0,2956.95,123323
2022-08-16T00:00:00+05:30,2957.0,3010.0,2939.85,2947.35,417802
2022-08-17T00:00:00+05:30,2952.1,2964.5,2932.85,2937.9,336171
2022-08-18T00:00:00+05:30,2947.0,2947.0,2906.1,2923.95,169364
2022-08-19T00:00:00+05:30,2924.5,2975.05,2923.0,2935.95,171444
2022-08-22T00:00:00+05:30,2945.0,2959.95,2910.85,2933.7,147790
2022-08-23T00:00:00+05:30,2914.0,2960.0,2912.25,2934.0,157933
2022-08-24T00:00:00+05:30,2934.95,2947.9,2915.1,2937.2,100896
2022-08-25T00:00:00+05:30,2950.0,2952.75,2897.4,2920.55,287320
2022-08-26T00:00:00+05:30,2926.1,2937.95,2905.0,2910.05,40266
2022-08-29T00:00:00+05:30,2855.0,2916.25,2855.0,2911.75,63192
2022-08-30T00:00:00+05:30,2916.35,2982.0,2914.8,2974.65,147106
2022-09-01T00:00:00+05:30,2974.65,2984.0,2949.6,2959.85,44757
2022-09-02T00:00:00+05:30,2960.0,3007.0,2952.0,2977.85,167092
2022-09-05T00:00:00+05:30,2969.7,3053.0,2965.05,3034.85,242552
2022-09-06T00:00:00+05:30,3049.8,3060.0,3030.4,3048.2,76605
2022-09-07T00:00:00+05:30,3048.2,3109.95,3030.6,3102.2,176921
2022-09-08T00:00:00+05:30,3110.0,3177.7,3092.4,3170.1,141973
2022-09-09T00:00:00+05:30,3177.0,3231.0,3168.0,3198.65,95823
2022-09-12T00:00:00+05:30,3196.0,3225.75,3191.65,3205.95,40336
2022-09-13T00:00:00+05:30,3206.0,3222.5,3199.0,3212.3,134875
2022-09-14T00:00:00+05:30,3200.0,3259.0,3158.0,3210.85,203869
2022-09-15T00:00:00+05:30,3210.85,3230.0,3170.0,3190.75,86809
2022-09-16T00:00:00+05:30,3161.7,3222.95,3161.7,3180.7,149315
2022-09-19T00:00:00+05:30,3181.0,3265.0,3146.05,3249.15,81131
2022-09-20T00:00:00+05:30,3283.85,3385.95,3263.0,3319.75,210431
2022-09-21T00:00:00+05:30,3310.0,3343.1,3206.15,3245.65,44642
2022-09-22T00:00:00+05:30,3216.1,3287.35,3211.05,3279.2,25838
2022-09-23T00:00:00+05:30,3285.0,3308.95,3240.05,3257.85,21102
2022-09-26T00:00:00+05:30,3240.0,3400.0,3219.1,3290.6,224239
2022-09-27T00:00:00+05:30,3320.0,3356.8,3276.6,3297.25,84358
2022-09-28T00:00:00+05:30,3290.0,3346.65,3276.5,3297.1,127175
2022-09-29T00:00:00+05:30,3313.15,3320.0,3186.05,3259.85,287482
2022-09-30T00:00:00+05:30,3250.0,3335.0,3250.0,3275.0,99410
2022-10-03T00:00:00+05:30,3294.4,3326.4,3240.0,3270.9,95764
2022-10-04T00:00:00+05:30,3325.05,3347.7,3265.05,3301.05,61649
2022-10-06T00:00:00+05:30,3295.1,3337.9,3260.0,3279.35,33925
2022-10-07T00:00:00+05:30,3275.0,3279.8,3191.0,3200.3,242380
2022-10-10T00:00:00+05:30,3185.0,3185.85,3129.15,3174.65,44062
2022-10-11T00:00:00+05:30,3203.95,3229.95,3157.6,3198.65,149438
2022-10-12T00:00:00+05:30,3205.55,3205.55,3132.55,3154.1,45866
2022-10-13T00:00:00+05:30,3155.0,3165.0,3102.0,3125.55,24485
2022-10-14T00:00:00+05:30,3141.2,3198.8,3094.45,3105.2,25690
2022-10-17T00:00:00+05:30,3090.0,3153.3,3083.6,3122.4,44805
2022-10-18T00:00:00+05:30,3130.65,3150.0,3093.15,3106.3,44612
2022-10-19T00:00:00+05:30,3121.85,3121.85,3070.0,3079.9,57293
2022-10-20T00:00:00+05:30,3082.6,3123.9,3065.0,3099.6,51928
