Date,Open,High,Low,Close,Volume
2022-07-05T00:00:00+05:30,1530.05,1538.75,1495.55,1501.3,360118
2022-07-06T00:00:00+05:30,1502.5,1566.75,1502.5,1562.2,423085
2022-07-07T00:00:00+05:30,1567.2,1597.0,1563.95,1579.6,346457
2022-07-08T00:00:00+05:30,1592.6,1596.45,1556.6,1561.75,180839
2022-07-11T00:00:00+05:30,1551.55,1602.0,1549.95,1581.2,460382
2022-07-12T00:00:00+05:30,1574.95,1595.2,1567.05,1580.45,263198
2022-07-13T00:00:00+05:30,1590.0,1620.0,1578.6,1605.3,509257
2022-07-14T00:00:00+05:30,1607.0,1627.5,1600.5,1617.85,365597
2022-07-15T00:00:00+05:30,1626.95,1663.9,1621.55,1659.0,453075
2022-07-18T00:00:00+05:30,1660.0,1671.45,1651.7,1667.55,337088
2022-07-19T00:00:00+05:30,1646.55,1793.95,1646.55,1755.35,2714596
2022-07-20T00:00:00+05:30,1772.05,1773.0,1722.0,1733.2,559463
2022-07-21T00:00:00+05:30,1733.8,1742.0,1715.4,1737.3,415802
2022-07-22T00:00:00+05:30,1738.0,1738.0,1704.0,1710.75,350902
2022-07-25T00:00:00+05:30,1704.0,1712.85,1651.5,1692.4,376171
2022-07-26T00:00:00+05:30,1694.8,1724.1,1682.85,1694.45,472665
2022-07-27T00:00:00+05:30,1694.45,1709.9,1670.0,1699.3,285167
2022-07-28T00:00:00+05:30,1707.2,1732.0,1692.05,1722.2,322529
2022-07-29T00:00:00+05:30,1729.9,1741.8,1712.55,1733.0,387443
2022-08-01T00:00:00+05:30,1710.2,1737.8,1694.1,1723.05,630014
2022-08-02T00:00:00+05:30,1642.4,1664.0,1604.65,1633.45,2747327
2022-08-03T00:00:00+05:30,1638.0,1646.15,1620.0,1637.15,464538
2022-08-04T00:00:00+05:30,1636.1,1649.9,1630.9,1635.6,253443
2022-08-05T00:00:00+05:30,1636.0,1652.8,1632.1,1642.6,172093
2022-08-08T00:00:00+05:30,1641.9,1657.5,1633.8,1649.5,151127
2022-08-10T00:00:00+05:30,1649.5,1715.45,1645.0,1689.95,632987
2022-08-11T00:00:00+05:30,1689.5,1698.4,1657.05,1664.35,408858
2022-08-12T00:00:00+05:30,1674.55,1694.95,1652.95,1681.4,417500
2022-08-16T00:00:00+05:30,1700.0,1849.0,1681.2,1842.55,2285872
2022-08-17T00:00:00+05:30,1842.55,1859.4,1811.0,1819.1,601825
2022-08-18T00:00:00+05:30,1807.0,1830.55,1790.65,1803.7,238005
2022-08-19T00:00:00+05:30,1804.0,1808.75,1764.45,1774.65,241040
2022-08-22T00:00:00+05:30,1773.0,1773.0,1722.6,1725.8,238660
2022-08-23T00:00:00+05:30,1716.0,1772.65,1707.55,1756.45,292461
2022-08-24T00:00:00+05:30,1748.0,1769.15,1735.85,1764.7,181755
2022-08-25T00:00:00+05:30,1778.6,1799.0,1736.25,1755.15,407354
2022-08-26T00:00:00+05:30,1770.0,1852.5,1764.35,1837.4,1044126
2022-08-29T00:00:00+05:30,1770.0,1988.9,1770.0,1943.35,2769384
2022-08-30T00:00:00+05:30,1943.0,2033.85,1937.55,1994.75,1736126
2022-09-01T00:00:00+05:30,1975.0,2043.5,1970.1,2020.75,795655
